Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
PALF5,"236,60","0,21","0,25","0,018","0,00%","0,017","0,17","0,15","-0,03","3,44","2,84","12,24%","8,49%","1,40","15,27%","115,81%","0,00","839.291.000,00","7,46","10,20%"
PALF3,"279,90","0,25","0,29","0,022","0,00%","0,020","0,20","0,18","-0,03","3,47","2,87","12,24%","8,49%","1,40","15,27%","115,81%","0,00","839.291.000,00","7,46","10,20%"
ASSM4,"6,10","0,29","-0,15","-8,357","0,00%","0,133","-0,20","0,40","-0,08","1,88","1,88","-2.084,39%","-2.915,61%","0,21","35,38%","-50,73%","0,00","-9.943.000,00","-0,56","-8,79%"
GAZO4,"2,32","0,31","-0,03","-1,411","0,00%","0,205","-0,46","0,86","-0,03","1,03","1,03","-164,00%","-454,48%","0,35","25,06%","-10,61%","0,00","-102.667.000,00","-0,01","-28,21%"
ASSM3,"7,12","0,33","-0,17","-9,754","0,00%","0,155","-0,23","0,47","-0,09","1,95","1,95","-2.084,39%","-2.915,61%","0,21","35,38%","-50,73%","0,00","-9.943.000,00","-0,56","-8,79%"
BELG4,"1.370,00","0,36","0,07","0,062","0,00%","0,044","0,29","0,23","2,59","0,40","0,40","27,70%","19,46%","1,97","22,04%","18,59%","0,00","13.495.400.000,00","0,17","48,47%"
BELG3,"1.375,50","0,36","0,07","0,063","0,00%","0,044","0,29","0,23","2,60","0,41","0,41","27,70%","19,46%","1,97","22,04%","18,59%","0,00","13.495.400.000,00","0,17","48,47%"
CORR4,"82,00","0,37","1,69","0,096","0,00%","0,082","0,10","0,16","-0,69","-1,21","-1,21","58,58%","26,29%","15,08","157,21%","460,80%","0,00","1.125.000,00","0,00","35,90%"
AGEN33,"0,16","0,39","-0,03","0,000","0,00%","0,066","-0,17","0,11","-0,02","3,73","3,61","0,00%","0,00%","0,09","87,67%","-8,85%","0,00","-1.112.630.000,00","-1,11","-87,03%"
TRPN3,"0,71","0,44","0,54","0,263","104,74%","0,399","0,59","0,36","0,59","-0,35","-0,35","72,28%","59,29%","3,61","523,01%","122,35%","0,00","59.358.000,00","0,00","5,77%"
MMAQ4,"200,06","0,45","0,05","0,016","79,80%","0,033","0,07","-24,73","0,08","212,64","-31,74","-0,06%","3,47%","2,28","-0,33%","11,41%","0,00","175.441.000,00","0,04","29,86%"
GAZO3,"3,40","0,45","-0,05","-2,068","0,00%","0,301","-0,67","1,26","-0,04","1,43","1,43","-164,00%","-454,48%","0,35","25,06%","-10,61%","0,00","-102.667.000,00","-0,01","-28,21%"
MWET4,"6,04","0,50","-0,07","0,085","0,00%","0,068","-0,16","-1,23","-0,04","-5,69","-10,08","-6,91%","17,00%","0,37","-5,99%","-13,56%","74.957,40","-183.457.000,00","-0,25","7,85%"
FCAP3,"0,62","0,52","0,11","0,000","0,00%","0,089","0,00","-6,18","0,00","-15,27","-15,27","0,00%","0,00%","0,00","0,00%","21,83%","0,00","107.134.000,00","0,00","0,00%"
FCAP4,"0,70","0,58","0,13","0,000","0,00%","0,100","0,00","-6,98","0,00","-16,07","-16,07","0,00%","0,00%","0,00","0,00%","21,83%","0,00","107.134.000,00","0,00","0,00%"
TARP11,"18,02","0,82","0,25","26,009","0,00%","0,245","0,00","197,74","0,00","195,29","195,29","13,15%","3.170,05%","0,00","0,00%","29,89%","0,00","678.212.000,00","0,00","-71,36%"
APTI4,"3.500,00","1,02","0,25","3,731","0,00%","0,137","0,76","-2,23","-0,86","-2,10","-2,27","-167,36%","367,02%","2,49","-6,84%","25,01%","0,00","261.523.000,00","0,16","-9,54%"
TSPP4,"9,05","1,24","0,37","0,188","0,00%","0,162","-4,02","0,85","-0,65","1,30","1,30","22,01%","15,20%","0,89","23,92%","29,88%","0,00","9.816.290.000,00","0,35","13,06%"
CTKA4,"21,00","1,62","-0,68","0,343","0,00%","0,256","1,00","4,42","-0,33","20,97","15,10","7,75%","21,18%","1,75","7,18%","-42,05%","51.853,60","-191.439.000,00","-2,79","4,97%"
TSPP3,"12,60","1,72","0,51","0,262","0,00%","0,225","-5,59","1,19","-0,91","1,63","1,63","22,01%","15,20%","0,89","23,92%","29,88%","0,00","9.816.290.000,00","0,35","13,06%"
EBEN4,"17,51","1,83","0,69","0,147","0,00%","0,112","-3,51","1,22","-0,23","3,59","2,90","11,97%","8,02%","0,92","11,11%","37,88%","0,00","987.963.000,00","1,81","9,37%"
CPFG4,"12,26","1,86","0,49","0,683","0,00%","0,140","-1,19","1,26","-0,40","2,37","1,70","54,20%","50,37%","0,58","12,57%","26,29%","0,00","4.558.490.000,00","0,79","3,99%"
PLIM4,"0,59","1,89","0,03","0,020","0,00%","0,016","-0,51","0,17","-0,05","1,50","0,65","11,93%","1,55%","0,80","10,95%","1,72%","0,00","6.812.390.000,00","0,28","66,63%"
PEAB3,"69,00","1,91","1,57","4,902","46,55%","1,001","3,06","-23,10","3,74","-17,47","-21,69","-21,22%","256,86%","2,08","-5,74%","82,34%","3.219,25","564.222.000,00","0,00","-8,76%"
CPFG3,"12,65","1,92","0,50","0,704","0,00%","0,144","-1,22","1,30","-0,41","2,41","1,73","54,20%","50,37%","0,58","12,57%","26,29%","0,00","4.558.490.000,00","0,79","3,99%"
CYRE4,"8,50","1,93","0,62","0,889","0,00%","0,297","0,86","6,37","8,06","7,98","7,42","13,95%","47,85%","2,88","5,65%","31,98%","0,00","5.504.730.000,00","0,49","7,73%"
CTKA3,"25,12","1,94","-0,81","0,410","0,00%","0,306","1,20","5,29","-0,39","21,84","15,73","7,75%","21,18%","1,75","7,18%","-42,05%","6.765,83","-191.439.000,00","-2,79","4,97%"
PEAB4,"70,00","1,94","1,59","4,973","50,47%","1,016","3,10","-23,44","3,79","-17,81","-22,11","-21,22%","256,86%","2,08","-5,74%","82,34%","5.773,45","564.222.000,00","0,00","-8,76%"
MNPR4,"4,63","1,99","-0,09","0,127","0,00%","0,135","-0,08","0,64","-0,06","0,64","0,57","19,79%","6,38%","0,21","22,09%","-4,41%","0,00","-375.339.000,00","-0,00","8,04%"
MTBR3,"0,99","2,09","0,77","0,161","0,00%","0,210","2,02","1,61","5,96","-0,13","-0,11","10,00%","7,71%","1,16","50,20%","36,97%","0,00","1.926.800.000,00","0,15","-1,92%"
MTBR4,"1,05","2,22","0,82","0,170","0,00%","0,222","2,15","1,70","6,32","-0,03","-0,03","10,00%","7,71%","1,16","50,20%","36,97%","0,00","1.926.800.000,00","0,15","-1,92%"
BNBR4,"27,01","2,29","0,38","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","16,51%","0,00","6.171.980.000,00","0,00","16,45%"
CTPC4,"6,50","2,48","0,03","0,000","0,00%","0,003","0,00","-0,55","0,00","-2,44","-2,44","0,00%","0,00%","0,00","0,00%","1,41%","0,00","2.411.000,00","0,00","-6,10%"
TPIS3,"2,69","2,50","0,53","0,489","0,00%","0,141","-0,70","-10,98","-0,21","-51,11","5,79","-4,45%","17,39%","0,22","-1,33%","21,09%","5.255.030,00","897.729.000,00","2,01","-12,53%"
CLSC5,"39,01","2,90","0,76","0,170","0,00%","0,141","3,47","2,34","-0,32","3,57","2,60","7,26%","5,86%","1,12","7,78%","26,13%","0,00","1.984.640.000,00","0,99","9,05%"
MARI3,"2,93","3,04","0,76","0,346","0,00%","0,384","0,95","4,99","1,65","4,89","4,89","6,94%","11,37%","2,23","10,67%","25,13%","0,00","706.711.000,00","0,32","11,89%"
BTTL4,"3,30","3,08","1,89","0,108","0,00%","0,316","5,03","2,16","-0,79","3,56","2,66","4,99%","3,50%","1,17","17,35%","61,18%","0,00","25.984.000,00","1,76","28,26%"
TBLE6,"10,65","3,11","1,12","0,709","0,00%","0,247","3,69","1,68","-0,44","4,03","3,43","42,30%","22,82%","1,44","17,41%","36,14%","0,00","7.739.530.000,00","2,17","17,61%"
PTBL4,"2,59","3,12","0,96","0,301","0,00%","0,197","2,27","4,15","-0,57","8,32","5,06","7,24%","9,63%","1,24","6,37%","30,73%","0,00","417.168.000,00","1,74","6,45%"
ETER4,"9,85","3,21","2,37","0,745","0,00%","0,683","1,92","6,02","-11,52","5,85","4,76","12,37%","23,23%","2,20","14,00%","73,87%","0,00","214.900.000,00","0,31","-6,68%"
ELPL4,"15,98","3,22","1,17","0,204","0,00%","0,104","-4,96","1,56","-0,16","3,25","2,43","13,07%","6,33%","0,92","7,91%","36,34%","0,00","2.699.040.000,00","2,06","7,02%"
MWET3,"41,80","3,46","-0,47","0,588","0,00%","0,468","-1,12","-8,51","-0,27","-12,98","-22,98","-6,91%","17,00%","0,37","-5,99%","-13,56%","22.971,10","-183.457.000,00","-0,25","7,85%"
TBLE5,"12,00","3,50","1,27","0,799","0,00%","0,278","4,16","1,89","-0,50","4,25","3,61","42,30%","22,82%","1,44","17,41%","36,14%","0,00","7.739.530.000,00","2,17","17,61%"
ESCE3,"172,00","3,58","0,93","0,266","0,00%","0,190","-2,05","2,02","-0,36","4,81","3,77","13,14%","7,42%","0,75","10,75%","26,06%","0,00","1.082.960.000,00","1,45","9,32%"
PTPA3,"76,50","3,69","1,14","0,505","0,00%","0,375","2,28","3,63","-1,27","7,06","5,33","13,93%","13,69%","1,79","13,27%","30,85%","0,00","1.201.690.000,00","1,59","18,08%"
PTPA4,"80,00","3,86","1,19","0,528","0,00%","0,392","2,38","3,79","-1,33","7,23","5,45","13,93%","13,69%","1,79","13,27%","30,85%","0,00","1.201.690.000,00","1,59","18,08%"
VINE3,"17,20","4,04","0,65","0,577","0,00%","0,340","1,38","4,52","7,60","7,40","5,54","12,76%","14,42%","1,91","8,62%","16,14%","0,00","1.118.520.000,00","0,60","2,21%"
MRFG3,"18,85","4,06","6,40","0,199","1,08%","0,339","2,94","1,63","-0,76","3,55","3,04","12,15%","6,71%","1,33","32,83%","157,62%","170.055.000,00","2.094.710.000,00","13,13","41,41%"
DAYC4,"8,90","4,12","0,71","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","17,33%","0,00","3.009.030.000,00","0,00","8,15%"
VINE5,"17,64","4,14","0,67","0,592","0,00%","0,349","1,41","4,64","7,80","7,52","5,63","12,76%","14,42%","1,91","8,62%","16,14%","0,00","1.118.520.000,00","0,60","2,21%"
CPLE3,"6,19","4,34","0,85","0,909","13,05%","0,362","9,66","3,92","-1,12","5,48","4,44","23,16%","20,98%","1,18","10,46%","19,56%","14.366.900,00","19.959.100.000,00","0,50","8,89%"
CPLE6,"6,30","4,42","0,86","0,925","14,11%","0,369","9,83","3,99","-1,14","5,55","4,50","23,16%","20,98%","1,18","10,46%","19,56%","98.710.100,00","19.959.100.000,00","0,50","8,89%"
CLSC3,"59,50","4,42","1,16","0,259","3,99%","0,215","5,30","3,57","-0,49","4,80","3,49","7,26%","5,86%","1,12","7,78%","26,13%","2.309,65","1.984.640.000,00","0,99","9,05%"
SOND3,"38,00","4,43","1,33","1,452","2,18%","0,952","2,30","51,18","3,03","26,99","13,20","2,84%","32,81%","3,21","3,42%","30,15%","0,00","69.991.000,00","0,00","-3,28%"
CLSC4,"60,65","4,51","1,18","0,264","4,31%","0,219","5,40","3,64","-0,49","4,87","3,54","7,26%","5,86%","1,12","7,78%","26,13%","370.915,00","1.984.640.000,00","0,99","9,05%"
HGTX4,"9,60","4,55","0,96","1,454","0,00%","0,667","1,96","44,87","2,19","39,80","11,20","3,24%","31,95%","2,25","2,16%","21,14%","0,00","1.622.300.000,00","0,18","-6,24%"
BAZA3,"41,40","4,62","0,51","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","10,99%","53.574,80","2.416.800.000,00","0,00","-13,47%"
PCAR3,"38,20","4,70","0,75","0,200","1,52%","0,192","-12,17","2,33","-0,54","2,43","1,66","8,60%","4,54%","0,95","13,29%","15,91%","334.920.000,00","13.695.000.000,00","0,67","6,85%"
VCPA4,"26,01","4,72","1,02","0,789","0,00%","0,353","3,76","2,01","-1,00","4,05","2,99","39,18%","16,75%","1,46","22,95%","21,57%","0,00","14.149.000.000,00","1,46","22,71%"
CESP6,"25,37","4,81","1,15","4,334","10,23%","0,571","121,72","13,49","-1,33","15,29","9,30","32,13%","90,17%","1,06","4,45%","23,99%","73.309.200,00","7.206.210.000,00","0,25","3,46%"
HAGA4,"2,32","4,95","-0,39","0,926","0,00%","0,462","1,30","30,22","-0,34","29,41","10,43","3,06%","18,71%","1,76","3,79%","-7,98%","400.993,00","-69.928.500,00","-0,47","2,04%"
DOHL4,"5,50","4,95","0,63","0,797","7,74%","0,479","1,10","9,85","1,64","8,58","6,35","8,09%","16,10%","5,24","5,62%","12,82%","39.767,10","655.505.000,00","0,07","4,85%"
PATI3,"49,50","4,96","1,50","0,630","0,36%","0,660","1,32","5,60","2,60","5,40","5,09","11,25%","12,71%","2,60","24,69%","30,18%","12.640,30","604.626.000,00","0,66","19,00%"
TRPL4,"25,57","5,01","1,22","4,558","13,07%","0,685","4,07","4,45","-3,40","4,98","4,96","102,38%","91,51%","4,01","17,27%","24,44%","50.553.100,00","13.754.300.000,00","0,33","-12,09%"
MTSA4,"31,49","5,03","1,03","0,783","2,41%","0,808","1,44","6,85","1,53","4,99","4,16","11,42%","15,56%","4,09","16,79%","20,50%","172.788,00","278.967.000,00","0,08","13,08%"
MNPR3,"12,02","5,16","-0,23","0,328","0,00%","0,350","-0,21","1,66","-0,17","1,67","1,48","19,79%","6,38%","0,21","22,09%","-4,41%","640.340,00","-375.339.000,00","-0,00","8,04%"
GEPA3,"38,60","5,19","1,91","2,512","4,89%","0,637","-3,70","2,70","-1,99","2,67","2,45","92,99%","48,37%","0,67","53,11%","36,71%","19.861,40","1.911.740.000,00","0,56","1,20%"
GEPA4,"39,30","5,29","1,94","2,557","4,80%","0,649","-3,77","2,75","-2,03","2,72","2,50","92,99%","48,37%","0,67","53,11%","36,71%","35.633,20","1.911.740.000,00","0,56","1,20%"
EALT4,"5,96","5,31","0,73","0,533","1,01%","0,321","4,73","5,88","-1,95","8,90","6,04","9,06%","10,03%","1,21","6,02%","13,75%","324.394,00","183.640.000,00","0,51","23,31%"
FRTA3,"5,91","5,48","-0,18","0,928","0,00%","0,351","-0,15","10,93","-0,13","66,81","42,10","8,49%","16,94%","0,06","3,91%","-3,28%","184.564,00","-65.813.000,00","-0,95","-33,57%"
SULA4,"10,09","5,49","1,59","0,671","5,50%","0,463","1,22","12,66","-16,63","-2,27","-2,06","5,30%","12,22%","2,26","9,19%","28,98%","474.170,00","8.102.030.000,00","0,20","5,48%"
PATI4,"55,00","5,51","1,66","0,700","2,55%","0,734","1,47","6,22","2,89","6,02","5,67","11,25%","12,71%","2,60","24,69%","30,18%","6.440,20","604.626.000,00","0,66","19,00%"
CESP3,"29,17","5,53","1,33","4,983","11,55%","0,656","139,95","15,51","-1,53","17,31","10,52","32,13%","90,17%","1,06","4,45%","23,99%","505.127,00","7.206.210.000,00","0,25","3,46%"
SOND6,"48,05","5,60","1,69","1,836","1,90%","1,204","2,91","64,72","3,83","40,52","19,82","2,84%","32,81%","3,21","3,42%","30,15%","1.298,20","69.991.000,00","0,00","-3,28%"
BPIA3,"6,10","5,64","1,06","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","18,84%","0,00","77.395.000,00","0,00","13,41%"
DSUL3,"7,95","5,65","0,97","0,879","0,00%","0,721","1,93","2,37","2,70","1,27","1,27","37,13%","16,02%","3,50","48,91%","17,25%","0,00","236.447.000,00","0,01","36,69%"
RNPT4,"31,81","5,74","0,39","0,467","0,00%","0,379","57,01","56,10","57,01","56,05","56,05","0,83%","8,13%","1,38","0,68%","6,72%","0,00","63.944.000,00","0,00","4,85%"
RNPT3,"31,87","5,75","0,39","0,468","0,00%","0,380","57,12","56,21","57,12","56,15","56,15","0,83%","8,13%","1,38","0,68%","6,72%","0,00","63.944.000,00","0,00","4,85%"
RAPT3,"11,07","5,76","1,87","0,714","2,19%","0,426","1,69","6,70","-3,79","8,71","6,62","10,65%","15,54%","1,75","10,08%","32,46%","264.439,00","2.047.380.000,00","1,75","21,90%"
CYRE3,"25,59","5,81","1,86","2,675","7,10%","0,895","2,59","19,18","24,28","20,79","19,31","13,95%","47,85%","2,88","5,65%","31,98%","175.599.000,00","5.504.730.000,00","0,49","7,73%"
TRPL3,"29,79","5,84","1,43","5,310","11,22%","0,798","4,75","5,19","-3,96","5,72","5,69","102,38%","91,51%","4,01","17,27%","24,44%","170.604,00","13.754.300.000,00","0,33","-12,09%"
SULA11,"32,60","5,91","1,71","0,722","5,10%","0,498","1,31","13,64","-17,91","-1,30","-1,17","5,30%","12,22%","2,26","9,19%","28,98%","140.029.000,00","8.102.030.000,00","0,20","5,48%"
ETER3,"18,24","5,94","4,39","1,379","0,00%","1,265","3,56","11,15","-21,34","10,98","8,94","12,37%","23,23%","2,20","14,00%","73,87%","50.393.700,00","214.900.000,00","0,31","-6,68%"
BNBR3,"70,50","5,97","0,99","0,000","4,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","16,51%","18.784,60","6.171.980.000,00","0,00","16,45%"
TAEE3,"13,10","5,98","2,25","3,802","8,17%","0,960","8,92","5,69","-2,37","7,94","7,89","66,80%","63,54%","2,80","18,13%","37,55%","1.203.000,00","6.025.900.000,00","1,04","27,01%"
